0,115.8,7.030000000000001,"[-2.42, -3.69, -3.42, -0.6, -2.07, -3.7, -0.15, 1.51, 0.14]",111.16141629219055
1,122.4,48.13799999999999,"[-2.42, -3.69, -3.42, -0.6, -1.559842714572194, -3.64, -0.15, -0.26, -2.650822348211774]",449.4145300388336
2,128.0,99.00699999999999,"[-2.42, -3.69, -3.42, -0.6, -1.559842714572194, -3.64, -0.15, -0.26, -2.650822348211774]",844.9893419742584
